completion_percent,yards_per_pass,yards_per_carry,taken_ints_per_pass,allowed_completion_percent,inflicted_sacks_per_pass,allowed_yards_per_carry,offense_rank,defense_rank,week_1_won,week_1_opponent,week_2_won,week_2_opponent,week_3_won,week_3_opponent,week_4_won,week_4_opponent,week_5_won,week_5_opponent,week_6_won,week_6_opponent,week_7_won,week_7_opponent,week_8_won,week_8_opponent,week_9_won,week_9_opponent,week_10_won,week_10_opponent,week_11_won,week_11_opponent,week_12_won,week_12_opponent,week_14_won,week_14_opponent,week_15_won,week_15_opponent,week_16_won,week_16_opponent,week_17_won,week_17_opponent,week_18_won,week_18_opponent
0.6153846153846154,6.959615384615384,5.094845360824742,0.02276707530647986,0.6427320490367776,0.07530647985989491,4.2,20,13,0,kan,1,htx,1,chi,1,min,0,sdg,0,crd,1,den,0,pit,1,cin,0,nwe,1,det,0,rav,1,rav,0,rai,0,gnb,0,pit,1,cin
